0.1 1
0.1098 1
0.1196 1
0.1294 1
0.1392 1
0.149 1
0.1588 1
0.1686 1
0.1784 1
0.1882 1
0.198 1
0.2078 1
0.2176 1
0.2274 1
0.2372 1
0.247 1
0.2568 1
0.2666 1
0.2764 1
0.2862 1
0.296 1
0.3058 1
0.3156 1
0.3254 1
0.3352 1
0.345 1
0.3548 1
0.3646 1
0.3744 1
0.3842 1
0.394 1
0.4038 1
0.4136 1
0.4234 1
0.4332 1
0.443 1
0.4528 1
0.4626 1
0.4724 1
0.4822 1
0.492 1
0.5018 1
0.5116 1
0.5214 1
0.5312 1
0.541 1
0.5508 1
0.5606 1
0.5704 1
0.5802 1
0.59 1
0.5998 1
0.6096 1
0.6194 1
0.6292 1
0.639 1
0.6488 1
0.6586 1
0.6684 1
0.6782 1
0.688 1
0.6978 1
0.7076 1
0.7174 1
0.7272 1
0.737 1
0.7468 1
0.7566 1
0.7664 1
0.7762 1
0.786 1
0.7958 1
0.8056 1
0.8154 1
0.8252 1
0.835 1
0.8448 1
0.8546 1
0.8644 1
0.8742 1
0.884 1
0.8938 1
0.9036 1
0.9134 1
0.9232 1
0.933 1
0.9428 1
0.9526 1
0.9624 1
0.9722 1
0.982 1
0.9918 1
1.0016 1
1.0114 1
1.0212 1
1.031 1
1.0408 1
1.0506 1
1.0604 1
1.0702 1
1.08 1
1.0898 1
1.0996 1
1.1094 1
1.1192 1
1.129 1
1.1388 1
1.1486 1
1.1584 1
1.1682 1
1.178 1
1.1878 1
1.1976 1
1.2074 1
1.2172 1
1.227 1
1.2368 1
1.2466 1
1.2564 1
1.2662 1
1.276 1
1.2858 1
1.2956 1
1.3054 1
1.3152 1
1.325 1
1.3348 1
1.3446 1
1.3544 1
1.3642 1
1.374 1
1.3838 1
1.3936 1
1.4034 1
1.4132 1
1.423 1
1.4328 1
1.4426 1
1.4524 1
1.4622 1
1.472 1
1.4818 1
1.4916 1
1.5014 1
1.5112 1
1.521 1
1.5308 1
1.5406 1
1.5504 1
1.5602 1
1.57 1
1.5798 1
1.5896 1
1.5994 1
1.6092 1
1.619 1
1.6288 1
1.6386 1
1.6484 1
1.6582 1
1.668 1
1.6778 1
1.6876 1
1.6974 1
1.7072 1
1.717 1
1.7268 1
1.7366 1
1.7464 1
1.7562 1
1.766 1
1.7758 1
1.7856 1
1.7954 1
1.8052 1
1.815 1
1.8248 1
1.8346 1
1.8444 1
1.8542 1
1.864 1
1.8738 1
1.8836 1
1.8934 1
1.9032 1
1.913 1
1.9228 1
1.9326 1
1.9424 1
1.9522 1
1.962 1
1.9718 1
1.9816 1
1.9914 1
2.0012 1
2.011 1
2.0208 1
2.0306 1
2.0404 1
2.0502 1
2.06 1
2.0698 1
2.0796 1
2.0894 1
2.0992 1
2.109 1
2.1188 1
2.1286 1
2.1384 1
2.1482 1
2.158 1
2.1678 1
2.1776 1
2.1874 1
2.1972 1
2.207 1
2.2168 1
2.2266 1
2.2364 1
2.2462 1
2.256 1
2.2658 1
2.2756 1
2.2854 1
2.2952 1
2.305 1
2.3148 1
2.3246 1
2.3344 1
2.3442 1
2.354 1
2.3638 1
2.3736 1
2.3834 1
2.3932 1
2.403 1
2.4128 1
2.4226 1
2.4324 1
2.4422 1
2.452 1
2.4618 1
2.4716 1
2.4814 1
2.4912 1
2.501 1
2.5108 1
2.5206 1
2.5304 1
2.5402 1
2.55 1
2.5598 1
2.5696 1
2.5794 1
2.5892 1
2.599 1
2.6088 1
2.6186 1
2.6284 1
2.6382 1
2.648 1
2.6578 1
2.6676 1
2.6774 1
2.6872 1
2.697 1
2.7068 1
2.7166 1
2.7264 1
2.7362 1
2.746 1
2.7558 1
2.7656 1
2.7754 1
2.7852 1
2.795 1
2.8048 1
2.8146 1
2.8244 1
2.8342 1
2.844 1
2.8538 1
2.8636 1
2.8734 1
2.8832 1
2.893 1
2.9028 1
2.9126 1
2.9224 1
2.9322 1
2.942 1
2.9518 1
2.9616 1
2.9714 1
2.9812 1
2.991 1
3.0008 1
3.0106 1
3.0204 1
3.0302 1
3.04 1
3.0498 1
3.0596 1
3.0694 1
3.0792 1
3.089 1
3.0988 1
3.1086 1
3.1184 1
3.1282 1
3.138 1
3.1478 1
3.1576 1
3.1674 1
3.1772 1
3.187 1
3.1968 1
3.2066 1
3.2164 1
3.2262 1
3.236 1
3.2458 1
3.2556 1
3.2654 1
3.2752 1
3.285 1
3.2948 1
3.3046 1
3.3144 1
3.3242 1
3.334 1
3.3438 1
3.3536 1
3.3634 1
3.3732 1
3.383 1
3.3928 1
