0.1 5.20466412e+17
0.1038 5.60038076e+17
0.1076 6.01003196e+17
0.1114 6.4335586e+17
0.1152 6.87090154e+17
0.119 7.32200166e+17
0.1228 7.78679982e+17
0.1266 8.2652369e+17
0.1304 8.75725376e+17
0.1342 9.26279127e+17
0.138 9.78179031e+17
0.1418 1.03141917e+18
0.1456 1.08599364e+18
0.1494 1.14189653e+18
0.1532 1.19912191e+18
0.157 1.25766388e+18
0.1608 1.31751652e+18
0.1646 1.37867393e+18
0.1684 1.44113018e+18
0.1722 1.50487937e+18
0.176 1.56991558e+18
0.1798 1.6362329e+18
0.1836 1.70382541e+18
0.1874 1.77268721e+18
0.1912 1.84281238e+18
0.195 1.914195e+18
0.1988 1.98682917e+18
0.2026 2.06070897e+18
0.2064 2.13582849e+18
0.2102 2.21218181e+18
0.214 2.28976302e+18
0.2178 2.36856621e+18
0.2216 2.44858547e+18
0.2254 2.52981488e+18
0.2292 2.61224853e+18
0.233 2.69588051e+18
0.2368 2.7807049e+18
0.2406 2.86671579e+18
0.2444 2.95390727e+18
0.2482 3.04227342e+18
0.252 3.13180833e+18
0.2558 3.22250609e+18
0.2596 3.31436079e+18
0.2634 3.40736651e+18
0.2672 3.50151734e+18
0.271 3.59680736e+18
0.2748 3.69323067e+18
0.2786 3.79078135e+18
0.2824 3.88945348e+18
0.2862 3.98924116e+18
0.29 4.09013847e+18
0.2938 4.1921395e+18
0.2976 4.29523834e+18
0.3014 4.39942906e+18
0.3052 4.50470577e+18
0.309 4.61106254e+18
0.3128 4.71849346e+18
0.3166 4.82699262e+18
0.3204 4.93655411e+18
0.3242 5.04717201e+18
0.328 5.15884042e+18
0.3318 5.27155341e+18
0.3356 5.38530508e+18
0.3394 5.5000895e+18
0.3432 5.61590078e+18
0.347 5.73273299e+18
0.3508 5.85058023e+18
0.3546 5.96943657e+18
0.3584 6.08929611e+18
0.3622 6.21015294e+18
0.366 6.33200113e+18
0.3698 6.45483478e+18
0.3736 6.57864798e+18
0.3774 6.70343481e+18
0.3812 6.82918935e+18
0.385 6.95590571e+18
0.3888 7.08357795e+18
0.3926 7.21220017e+18
0.3964 7.34176646e+18
0.4002 7.4722709e+18
0.404 7.60370758e+18
0.4078 7.73607059e+18
0.4116 7.86935402e+18
0.4154 8.00355194e+18
0.4192 8.13865845e+18
0.423 8.27466764e+18
0.4268 8.41157359e+18
0.4306 8.54937039e+18
0.4344 8.68805212e+18
0.4382 8.82761288e+18
0.442 8.96804674e+18
0.4458 9.10934781e+18
0.4496 9.25151015e+18
0.4534 9.39452787e+18
0.4572 9.53839505e+18
0.461 9.68310577e+18
